id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0I2CRE9UO,正果千年古镇,风景名胜;风景名胜;风景名胜,110200,tour,正新街32号,113.891796,23.41661,113.88686522359268,23.41938557675853,[],广东省,广州市,增城区,风景名胜,风景名胜,风景名胜
B0FFIH6Q5S,滨江文化广场,风景名胜;公园广场;城市广场,110105,tour,正新街停车场,113.893219,23.417707,113.88828977069367,23.420482992662883,[],广东省,广州市,增城区,风景名胜,公园广场,城市广场
B0JKHCBN74,山顶广场,风景名胜;公园广场;公园广场,110100,tour,[],113.89403,23.508217,113.88909573119804,23.510985872013148,[],广东省,广州市,增城区,风景名胜,公园广场,公园广场
B0FFHUFCCO,正果苑,风景名胜;风景名胜;风景名胜,110200,tour,黄塘村长江园林,113.860304,23.409672,113.85531752441727,23.41241695540398,[],广东省,广州市,增城区,风景名胜,风景名胜,风景名胜
B0FFF6V718,太子森林公园,风景名胜;风景名胜相关;旅游景点,110000,tour,增江街道联益村上扶罗道,113.873017,23.330159,113.8680626428484,23.33293625377176,[],广东省,广州市,增城区,风景名胜,风景名胜相关,旅游景点
B0G0YDKY5A,临溪谷,风景名胜;风景名胜;风景名胜,110200,tour,正果镇东汾村新石路18号,113.887035,23.365622,113.88210149524714,23.36840378478736,13711124327,广东省,广州市,增城区,风景名胜,风景名胜,风景名胜
B0FFMDBOKH,创鲜番石榴农业公园,风景名胜;公园广场;植物园,110103,tour,增正路与S29从莞深高速入口交叉口东南40米,113.848484,23.310921,113.843475226033,23.313667184603595,[],广东省,广州市,增城区,风景名胜,公园广场,植物园
B00141U74Q,春色景区,风景名胜;风景名胜相关;旅游景点,110000,tour,荔城街莲塘村上莲塘路,113.846732,23.351113,113.84171608992058,23.35384650175158,020-82622632,广东省,广州市,增城区,风景名胜,风景名胜相关,旅游景点
B0FFFABE03,千泷沟大瀑布风景区,风景名胜;风景名胜;风景名胜,110200,tour,良口镇锦村生态区内(溪头村侧),113.850322,23.694651,113.84529251800024,23.697388901567003,020-87898999,广东省,广州市,从化区,风景名胜,风景名胜,风景名胜
B0FFK7OHM7,广州联溪森林公园,风景名胜;风景名胜相关;旅游景点,110000,tour,千泷沟大瀑布西南(556乡道西),113.858937,23.706715,113.85392772107986,23.709469391701408,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0I6KDB4R7,丹枫廊桥,风景名胜;风景名胜相关;旅游景点,110000,tour,枫桥雅居东北侧210米,113.87519,23.728201,113.87021353481782,23.73098153295359,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0FFHJ4485,广州溪头村,风景名胜;风景名胜;风景名胜,110200,tour,锦村中心街与锦村街交叉口东500米,113.866383,23.714557,113.86138988828132,23.71732379069837,[],广东省,广州市,从化区,风景名胜,风景名胜,风景名胜
B0HR0GS70O,千泷沟大瀑布旅游区-观景台,风景名胜;风景名胜;观景点,110209,tour,良口镇锦村生态区内(溪头村侧)千泷沟大瀑布风景区(西北角),113.846773,23.696708,113.84173430805204,23.69944019168637,[],广东省,广州市,从化区,风景名胜,风景名胜,观景点
B0HKLSQ2ZZ,溪双酷水溯潋景点,风景名胜;风景名胜相关;旅游景点,110000,tour,良口镇东北部从化溪头旅游村,113.867737,23.710708,113.86274700634064,23.71347569571204,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0FFKOBS9E,胜象竹海,风景名胜;风景名胜相关;旅游景点,110000,tour,良口镇锦村中心村,113.857019,23.711152,113.852004891572,23.713904410931875,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0IGC7EF2X,光辉村营地公园,风景名胜;公园广场;公园,110101,tour,增江街增正路创鲜农业从莞深高速路旁,113.850168,23.311376,113.84516346779976,23.31412495746733,[],广东省,广州市,增城区,风景名胜,公园广场,公园
B0FFMBRXBX,牛牯嶂生态旅游景区,风景名胜;风景名胜相关;旅游景点,110000,tour,洋陂村鸦鹰咀南1500米,113.845515,23.539032,113.84048352774774,23.54174392675736,[],广东省,广州市,增城区,风景名胜,风景名胜相关,旅游景点
B0K6TUOYZO,揽胜阁,风景名胜;风景名胜;风景名胜,110200,tour,[],113.882703,23.3425,113.87776466376808,23.34528368135041,[],广东省,广州市,增城区,风景名胜,风景名胜,风景名胜
B0JAASDW66,乐田沙滩,风景名胜;风景名胜;风景名胜,110200,tour,[],113.853986,23.416232,113.84898406993764,23.418966126968925,[],广东省,广州市,增城区,风景名胜,风景名胜,风景名胜
B0H0UROQTJ,广州云路威垂钓公园,风景名胜;公园广场;公园,110101,tour,增江街道增正路108号,113.850941,23.310956,113.8459384393728,23.313706378171275,[],广东省,广州市,增城区,风景名胜,公园广场,公园
B0HRVR31OX,蔡广泰宗祠,风景名胜;风景名胜;风景名胜,110200,tour,联溪街溪头旅游村,113.867789,23.713146,113.86279895339828,23.715914311309444,[],广东省,广州市,从化区,风景名胜,风景名胜,风景名胜
B0FFH60CF2,北帝古庙,风景名胜;风景名胜;寺庙道观,110205,tour,白湖公园,113.846385,23.360224,113.84136759439018,23.362954956949043,[],广东省,广州市,增城区,风景名胜,风景名胜,寺庙道观
B0HKXCRJRL,百步云梯,风景名胜;风景名胜相关;旅游景点,110000,tour,良口镇锦村生态区内(溪头村侧)千泷沟大瀑布风景区(西北角),113.846099,23.698796,113.8410584230352,23.701527442004647,020-87898999,广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0H1XK09IK,石虎饮潭,风景名胜;风景名胜相关;旅游景点,110000,tour,良口镇锦村生态区内(溪头村侧)千泷沟大瀑布风景区(西北角),113.846119,23.700211,113.84107838057874,23.702942776546617,020-87898999,广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0IKNC65J9,太子坑森林公园樱花谷,风景名胜;风景名胜;风景名胜,110200,tour,[],113.878865,23.331225,113.87392115421083,23.334008017252003,[],广东省,广州市,增城区,风景名胜,风景名胜,风景名胜
B0IGU5X001,新屋路陈氏祠堂,风景名胜;风景名胜;寺庙道观,110205,tour,光耀村新屋路,113.855385,23.354782,113.85039051450184,23.357529291587404,[],广东省,广州市,增城区,风景名胜,风景名胜,寺庙道观
B0HR0GS57K,金紫里,风景名胜;风景名胜相关;旅游景点,110000,tour,联溪街溪头旅游村,113.867779,23.712492,113.86278897587128,23.71526015064456,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0J1471PZG,光耀村文昌路陈氏祠堂,风景名胜;风景名胜;风景名胜,110200,tour,上莲塘路52号,113.855119,23.355316,113.850123835419,23.35806275066664,[],广东省,广州市,增城区,风景名胜,风景名胜,风景名胜
B0HKLSSDG1,帝成蔡祠宗篪谆,风景名胜;风景名胜相关;旅游景点,110000,tour,联溪街,113.867933,23.713178,113.86294325214864,23.7159465038546,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0JK2MNXYS,山茶属植物主题公园,风景名胜;公园广场;公园,110101,tour,[],113.872868,23.329568,113.86791339589412,23.332345227811217,[],广东省,广州市,增城区,风景名胜,公园广场,公园
B0FFLJMTFB,宏亮陈公祠,风景名胜;风景名胜相关;旅游景点,110000,tour,吓背铺路与增正路交叉口东北160米,113.855477,23.355893,113.85048266395052,23.35864020271072,[],广东省,广州市,增城区,风景名胜,风景名胜相关,旅游景点
B0H045CI1P,汇泷潭,风景名胜;风景名胜相关;旅游景点,110000,tour,良口镇锦村生态区内(溪头村侧)千泷沟大瀑布风景区(西北角),113.846225,23.698968,113.84118473844724,23.701699700686795,020-87898999,广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0HRVR15QG,观光车候车区,风景名胜;风景名胜相关;旅游景点,110000,tour,良口镇锦村生态区内(溪头村侧)千泷沟大瀑布风景区(东北角),113.847019,23.697003,113.84198092387122,23.699735684862627,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0FFGPXM4O,遗体组织捐献纪念碑,风景名胜;风景名胜;纪念馆,110204,tour,E01乡道附近,113.86401,23.362595,113.8590349558425,23.36535362966412,[],广东省,广州市,增城区,风景名胜,风景名胜,纪念馆
B0FFLJN82W,湖心岛湿地公园,风景名胜;公园广场;公园,110101,tour,二六一县道汀塘段广州湖心岛旅游风景区(东北角),113.91499,23.450718,113.91007166779616,23.45348786670145,[],广东省,广州市,增城区,风景名胜,公园广场,公园
B00140W3VT,白湖公园(暂停开放),风景名胜;公园广场;公园,110101,tour,一一九省道村尾段,113.846506,23.360901,113.84148886247227,23.36363203016512,[],广东省,广州市,增城区,风景名胜,公园广场,公园
B0FFIRZ8KP,黄氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,山心村,113.315638,23.624138,113.31019948374062,23.626662545053566,[],广东省,广州市,从化区,风景名胜,风景名胜,寺庙道观
B0FFLIH8H2,沙溪源郊野公园,风景名胜;公园广场;公园,110101,tour,沙溪源农场北侧,113.334669,23.653068,113.32918938502915,23.65556057941905,[],广东省,广州市,从化区,风景名胜,公园广场,公园
B0KBGHV5UC,黄氏宗祠,风景名胜;风景名胜;风景名胜,110200,tour,631乡道,113.319648,23.60841,113.31420241508552,23.610925265594528,[],广东省,广州市,从化区,风景名胜,风景名胜,风景名胜
B00141S9IG,磨刀石,风景名胜;风景名胜相关;旅游景点,110000,tour,651乡道西50米,113.773983,23.788986,113.76876305042232,23.79162420548346,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B00141S9E1,风雨亭,风景名胜;风景名胜相关;旅游景点,110000,tour,流溪河国家森林公园内,113.766983,23.774088,113.76175407960264,23.776716578207548,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B00141KALR,谷灵庙,风景名胜;风景名胜;回教寺,110207,tour,谷灵庙(大广高速公路南),113.791123,23.80451,113.78593392396984,23.80717251163821,[],广东省,广州市,从化区,风景名胜,风景名胜,回教寺
B0FFIII9VX,佛公庙,风景名胜;风景名胜;回教寺,110207,tour,黄龙路(延伸),113.749552,23.761,113.74430775870152,23.76361960973725,[],广东省,广州市,从化区,风景名胜,风景名胜,回教寺
B00141NMJO,流溪河国家森林公园陈湖,风景名胜;风景名胜;风景名胜,110200,tour,287县道,113.767906,23.778278,113.76267800072164,23.78090838401092,[],广东省,广州市,从化区,风景名胜,风景名胜,风景名胜
B00141S9KO,黄牛山,风景名胜;风景名胜;海滩,110208,tour,287县道西50米,113.765988,23.767691,113.76075825302162,23.7703171528015,[],广东省,广州市,从化区,风景名胜,风景名胜,海滩
B00141NMJS,翡翠群岛(流溪河国家森林公园),风景名胜;风景名胜相关;旅游景点,110000,tour,北部流溪河国家森林公园,113.775004,23.77024,113.76978694151276,23.77287362367363,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B00141S9EG,纪念碑,风景名胜;风景名胜相关;旅游景点,110000,tour,街口街西街,113.769987,23.76029,113.76476307160146,23.76291673773988,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B00141IC5D,流溪湖景区,风景名胜;风景名胜;风景名胜,110200,tour,[],113.784691,23.768506,113.7794912383763,23.771149395648383,020-87843288,广东省,广州市,从化区,风景名胜,风景名胜,风景名胜
B00141S9QI,白石坳顶,风景名胜;风景名胜相关;旅游景点,110000,tour,[],113.787002,23.776801,113.78180624431036,23.779449640676614,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B00141S9FA,石门岗,风景名胜;风景名胜相关;旅游景点,110000,tour,[],113.798982,23.783784,113.79381199541628,23.786451827783825,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B00141S9GV,鸵鸟场,风景名胜;风景名胜相关;旅游景点,110000,tour,287县道附近,113.764988,23.756185,113.75975780854588,23.758807403854423,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B00141S9B9,珍稀植物园,风景名胜;风景名胜相关;旅游景点,110000,tour,流溪河国家森林公园西侧约205米,113.769006,23.757706,113.76378088549949,23.760331330378577,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B00141S9EF,林荫小道,风景名胜;风景名胜;风景名胜,110200,tour,夏湾半岛南450米,113.775988,23.756083,113.7707734972612,23.758713603061302,[],广东省,广州市,从化区,风景名胜,风景名胜,风景名胜
B0FFF5RA04,夏湾半岛,风景名胜;风景名胜相关;旅游景点,110000,tour,287县道,113.776029,23.760116,113.77081428986163,23.762747740320243,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B00141S9OP,瑶族风情园,风景名胜;风景名胜相关;旅游景点,110000,tour,鸵鸟场南侧150米,113.764982,23.754787,113.75975189659158,23.75740902317571,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0FFLMCY44,藏兴寺,风景名胜;风景名胜;寺庙道观,110205,tour,民乐新围村西瓜地社,113.491368,23.663092,113.48599403894656,23.66566570629102,[],广东省,广州市,从化区,风景名胜,风景名胜,寺庙道观
B0FFLJUGZB,邹氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,641乡道东南40米,113.447152,23.674204,113.44164426137124,23.67666576474818,[],广东省,广州市,从化区,风景名胜,风景名胜,寺庙道观
B0JGG7S5D2,稔塘村门楼,风景名胜;风景名胜;风景名胜,110200,tour,龙田村稔一队76号,113.486182,23.631666,113.48079226795484,23.634219565957626,[],广东省,广州市,从化区,风景名胜,风景名胜,风景名胜
B0I63HXY7R,谢氏宗祠(宝树堂),风景名胜;风景名胜;寺庙道观,110205,tour,鳌头镇鹿田村211号,113.505643,23.630279,113.50032156505328,23.632890715464296,[],广东省,广州市,从化区,风景名胜,风景名胜,寺庙道观
B0H0JAVJSQ,郑氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,鹿田村十一队,113.506746,23.626802,113.50142868992825,23.629416577448907,[],广东省,广州市,从化区,风景名胜,风景名胜,寺庙道观
B00141K8C7,积安陈公祠,风景名胜;风景名胜;寺庙道观,110205,tour,西塘大围一街,113.500096,23.6105,113.49475632759106,23.61309264793412,[],广东省,广州市,从化区,风景名胜,风景名胜,寺庙道观
B0FFKKBXG5,邓宅,风景名胜;风景名胜相关;旅游景点,110000,tour,[],113.43022,23.700483,113.42467813917392,23.7029228218087,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
B0KBXZKLZ4,学儒公祠堂,风景名胜;风景名胜;风景名胜,110200,tour,横岭村五队75号,113.489757,23.615573,113.48438070278505,23.61813515691476,[],广东省,广州市,从化区,风景名胜,风景名胜,风景名胜
B0FFL6ED6H,胡氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,龙潭龙聚街,113.421549,23.644976,113.41599978511624,23.64739656458724,[],广东省,广州市,从化区,风景名胜,风景名胜,寺庙道观
B0G1LK5A2U,马岭森林公园,风景名胜;公园广场;公园,110101,tour,龙聚村连西街,113.422844,23.63574,113.41729687315092,23.638160399729127,[],广东省,广州市,从化区,风景名胜,公园广场,公园
B0FFK51OV1,老虎核水库,风景名胜;风景名胜相关;旅游景点,110000,tour,624乡道与务丰三羊二街交叉口西北340米,113.474143,23.612222,113.46871462957547,23.61473890080563,[],广东省,广州市,从化区,风景名胜,风景名胜相关,旅游景点
